YEAR,MONTH,DAY_OF_MONTH,FL_DATE,UNIQUE_CARRIER,ORIGIN,DEST,DEP_DELAY_NEW
2014,2,28,2/28/14,MQ,JFK,CMH,0
2014,2,28,2/28/14,UA,JFK,SFO,51
2014,2,28,2/28/14,UA,JFK,LAX,10
2014,2,28,2/28/14,UA,JFK,SFO,23
2014,2,28,2/28/14,UA,JFK,SFO,98
2014,2,28,2/28/14,UA,JFK,SFO,232
2014,2,28,2/28/14,UA,JFK,LAX,0
2014,2,27,2/27/14,UA,JFK,SFO,35
2014,2,27,2/27/14,UA,JFK,LAX,1
2014,2,27,2/27/14,UA,JFK,SFO,1
2014,2,27,2/27/14,UA,JFK,LAX,0
2014,2,28,2/28/14,UA,JFK,SFO,44
2014,2,28,2/28/14,UA,JFK,LAX,56
2014,2,28,2/28/14,UA,JFK,LAX,0
2014,2,28,2/28/14,UA,JFK,SFO,0
2014,2,28,2/28/14,UA,JFK,LAX,3
2014,2,28,2/28/14,UA,JFK,SFO,134
2014,2,28,2/28/14,UA,JFK,SFO,7
2014,2,28,2/28/14,UA,JFK,LAX,10
2014,2,25,2/25/14,UA,JFK,SFO,4
2014,2,25,2/25/14,UA,JFK,LAX,0
2014,2,25,2/25/14,UA,JFK,SFO,0
2014,2,25,2/25/14,UA,JFK,LAX,0
2014,2,25,2/25/14,UA,JFK,SFO,12
2014,2,25,2/25/14,UA,JFK,SFO,0
2014,2,25,2/25/14,UA,JFK,LAX,9
2014,2,25,2/25/14,UA,JFK,SFO,0
2014,2,25,2/25/14,UA,JFK,LAX,0
2014,2,25,2/25/14,UA,JFK,SFO,0
2014,2,25,2/25/14,UA,JFK,SFO,20
2014,2,25,2/25/14,UA,JFK,LAX,0
2014,2,25,2/25/14,UA,JFK,SFO,0
2014,2,25,2/25/14,UA,JFK,LAX,53
2014,2,26,2/26/14,UA,JFK,SFO,64
2014,2,26,2/26/14,UA,JFK,LAX,0
2014,2,26,2/26/14,UA,JFK,SFO,0
2014,2,26,2/26/14,UA,JFK,LAX,40
2014,2,26,2/26/14,UA,JFK,SFO,112
2014,2,26,2/26/14,UA,JFK,SFO,2
2014,2,26,2/26/14,UA,JFK,LAX,0
2014,2,26,2/26/14,UA,JFK,SFO,160
2014,2,26,2/26/14,UA,JFK,LAX,104
2014,2,24,2/24/14,UA,JFK,SFO,9
2014,2,24,2/24/14,UA,JFK,LAX,0
2014,2,24,2/24/14,UA,JFK,SFO,0
2014,2,24,2/24/14,UA,JFK,LAX,0
2014,2,24,2/24/14,UA,JFK,SFO,0
2014,2,24,2/24/14,UA,JFK,SFO,0
2014,2,24,2/24/14,UA,JFK,LAX,0
2014,2,24,2/24/14,UA,JFK,SFO,4
2014,2,24,2/24/14,UA,JFK,LAX,0
2014,2,24,2/24/14,UA,JFK,SFO,6
2014,2,27,2/27/14,UA,JFK,SFO,0
2014,2,27,2/27/14,UA,JFK,SFO,0
2014,2,27,2/27/14,UA,JFK,LAX,
2014,2,27,2/27/14,UA,JFK,SFO,0
2014,2,27,2/27/14,UA,JFK,LAX,2
2014,2,27,2/27/14,UA,JFK,SFO,42
2014,2,27,2/27/14,UA,JFK,SFO,103
2014,2,27,2/27/14,UA,JFK,LAX,0
2014,2,27,2/27/14,UA,JFK,SFO,81
2014,2,27,2/27/14,UA,JFK,LAX,115
2014,2,26,2/26/14,UA,JFK,SFO,0
2014,2,26,2/26/14,UA,JFK,SFO,152
2014,2,26,2/26/14,UA,JFK,LAX,0
2014,2,26,2/26/14,UA,JFK,SFO,99
2014,2,26,2/26/14,UA,JFK,LAX,0
2014,2,23,2/23/14,UA,JFK,LAX,0
2014,2,23,2/23/14,UA,JFK,SFO,0
2014,2,23,2/23/14,UA,JFK,LAX,7
2014,2,23,2/23/14,UA,JFK,SFO,0
2014,2,23,2/23/14,UA,JFK,SFO,27
2014,2,21,2/21/14,UA,JFK,SFO,35
2014,2,21,2/21/14,UA,JFK,LAX,0
2014,2,21,2/21/14,UA,JFK,LAX,0
2014,2,21,2/21/14,UA,JFK,SFO,0
2014,2,21,2/21/14,UA,JFK,LAX,74
2014,2,21,2/21/14,UA,JFK,SFO,0
2014,2,21,2/21/14,UA,JFK,SFO,0
2014,2,21,2/21/14,UA,JFK,LAX,0
2014,2,21,2/21/14,UA,JFK,SFO,41
2014,2,21,2/21/14,UA,JFK,LAX,11
2014,2,21,2/21/14,UA,JFK,SFO,0
2014,2,21,2/21/14,UA,JFK,SFO,0
2014,2,24,2/24/14,UA,JFK,SFO,0
2014,2,24,2/24/14,UA,JFK,LAX,0
2014,2,24,2/24/14,UA,JFK,SFO,0
2014,2,24,2/24/14,UA,JFK,LAX,2
2014,2,22,2/22/14,UA,JFK,SFO,0
2014,2,22,2/22/14,UA,JFK,SFO,0
2014,2,22,2/22/14,UA,JFK,SFO,0
2014,2,22,2/22/14,UA,JFK,LAX,0
2014,2,22,2/22/14,UA,JFK,LAX,0
2014,2,22,2/22/14,UA,JFK,SFO,65
2014,2,22,2/22/14,UA,JFK,LAX,1
2014,2,22,2/22/14,UA,JFK,SFO,0
2014,2,22,2/22/14,UA,JFK,LAX,2
2014,2,22,2/22/14,UA,JFK,SFO,0
2014,2,22,2/22/14,UA,JFK,LAX,0
2014,2,20,2/20/14,UA,JFK,SFO,0
2014,2,20,2/20/14,UA,JFK,LAX,0
2014,2,20,2/20/14,UA,JFK,SFO,0
2014,2,20,2/20/14,UA,JFK,SFO,0
2014,2,20,2/20/14,UA,JFK,LAX,0
2014,2,20,2/20/14,UA,JFK,SFO,18
2014,2,20,2/20/14,UA,JFK,LAX,0
2014,2,20,2/20/14,UA,JFK,SFO,0
2014,2,20,2/20/14,UA,JFK,LAX,0
2014,2,20,2/20/14,UA,JFK,SFO,50
2014,2,20,2/20/14,UA,JFK,LAX,77
2014,2,20,2/20/14,UA,JFK,SFO,0
2014,2,20,2/20/14,UA,JFK,SFO,0
2014,2,20,2/20/14,UA,JFK,LAX,0
2014,2,21,2/21/14,UA,JFK,SFO,0
2014,2,21,2/21/14,UA,JFK,LAX,25
2014,2,19,2/19/14,UA,JFK,SFO,35
2014,2,19,2/19/14,UA,JFK,LAX,20
2014,2,19,2/19/14,UA,JFK,LAX,18
2014,2,19,2/19/14,UA,JFK,SFO,14
2014,2,19,2/19/14,UA,JFK,LAX,0
2014,2,19,2/19/14,UA,JFK,SFO,0
2014,2,19,2/19/14,UA,JFK,SFO,0
2014,2,19,2/19/14,UA,JFK,LAX,6
2014,2,19,2/19/14,UA,JFK,SFO,0
2014,2,19,2/19/14,UA,JFK,LAX,29
2014,2,19,2/19/14,UA,JFK,SFO,0
2014,2,19,2/19/14,UA,JFK,SFO,0
2014,2,19,2/19/14,UA,JFK,SFO,9
2014,2,19,2/19/14,UA,JFK,LAX,0
2014,2,18,2/18/14,UA,JFK,SFO,12
2014,2,18,2/18/14,UA,JFK,LAX,8
2014,2,23,2/23/14,UA,JFK,LAX,0
2014,2,23,2/23/14,UA,JFK,SFO,2
2014,2,23,2/23/14,UA,JFK,LAX,0
2014,2,23,2/23/14,UA,JFK,SFO,0
2014,2,23,2/23/14,UA,JFK,SFO,0
2014,2,23,2/23/14,UA,JFK,SFO,23
2014,2,23,2/23/14,UA,JFK,LAX,0
2014,2,17,2/17/14,UA,JFK,SFO,0
2014,2,17,2/17/14,UA,JFK,LAX,7
2014,2,17,2/17/14,UA,JFK,SFO,2
2014,2,17,2/17/14,UA,JFK,SFO,42
2014,2,17,2/17/14,UA,JFK,LAX,5
2014,2,17,2/17/14,UA,JFK,SFO,0
2014,2,17,2/17/14,UA,JFK,LAX,0
2014,2,17,2/17/14,UA,JFK,SFO,0
2014,2,17,2/17/14,UA,JFK,SFO,0
2014,2,17,2/17/14,UA,JFK,LAX,0
2014,2,17,2/17/14,UA,JFK,SFO,0
2014,2,17,2/17/14,UA,JFK,LAX,0
2014,2,18,2/18/14,UA,JFK,SFO,0
2014,2,18,2/18/14,UA,JFK,LAX,37
2014,2,18,2/18/14,UA,JFK,LAX,0
2014,2,18,2/18/14,UA,JFK,SFO,0
2014,2,18,2/18/14,UA,JFK,LAX,26
2014,2,18,2/18/14,UA,JFK,SFO,0
2014,2,18,2/18/14,UA,JFK,SFO,1
2014,2,18,2/18/14,UA,JFK,LAX,0
2014,2,18,2/18/14,UA,JFK,SFO,18
2014,2,18,2/18/14,UA,JFK,LAX,0
2014,2,18,2/18/14,UA,JFK,SFO,5
2014,2,18,2/18/14,UA,JFK,SFO,61
2014,2,1,2/1/14,AA,JFK,LAX,0
2014,2,2,2/2/14,AA,JFK,LAX,0
2014,2,3,2/3/14,AA,JFK,LAX,54
2014,2,4,2/4/14,AA,JFK,LAX,0
2014,2,5,2/5/14,AA,JFK,LAX,
2014,2,6,2/6/14,AA,JFK,LAX,0
2014,2,7,2/7/14,AA,JFK,LAX,5
2014,2,8,2/8/14,AA,JFK,LAX,0
2014,2,9,2/9/14,AA,JFK,LAX,0
2014,2,10,2/10/14,AA,JFK,LAX,0
2014,2,11,2/11/14,AA,JFK,LAX,0
2014,2,12,2/12/14,AA,JFK,LAX,0
2014,2,13,2/13/14,AA,JFK,LAX,
2014,2,14,2/14/14,AA,JFK,LAX,11
2014,2,15,2/15/14,AA,JFK,LAX,0
2014,2,16,2/16/14,AA,JFK,LAX,0
2014,2,17,2/17/14,AA,JFK,LAX,18
2014,2,18,2/18/14,AA,JFK,LAX,0
2014,2,19,2/19/14,AA,JFK,LAX,0
2014,2,20,2/20/14,AA,JFK,LAX,0
2014,2,21,2/21/14,AA,JFK,LAX,0
2014,2,22,2/22/14,AA,JFK,LAX,0
2014,2,23,2/23/14,AA,JFK,LAX,0
2014,2,24,2/24/14,AA,JFK,LAX,0
2014,2,25,2/25/14,AA,JFK,LAX,0
2014,2,26,2/26/14,AA,JFK,LAX,0
2014,2,27,2/27/14,AA,JFK,LAX,0
2014,2,28,2/28/14,AA,JFK,LAX,0
2014,2,1,2/1/14,AA,JFK,LAX,0
2014,2,2,2/2/14,AA,JFK,LAX,0
2014,2,3,2/3/14,AA,JFK,LAX,196
2014,2,4,2/4/14,AA,JFK,LAX,13
2014,2,5,2/5/14,AA,JFK,LAX,
2014,2,6,2/6/14,AA,JFK,LAX,1
2014,2,7,2/7/14,AA,JFK,LAX,0
2014,2,8,2/8/14,AA,JFK,LAX,19
2014,2,9,2/9/14,AA,JFK,LAX,0
2014,2,10,2/10/14,AA,JFK,LAX,12
2014,2,11,2/11/14,AA,JFK,LAX,0
2014,2,12,2/12/14,AA,JFK,LAX,0
2014,2,13,2/13/14,AA,JFK,LAX,
2014,2,14,2/14/14,AA,JFK,LAX,0
2014,2,15,2/15/14,AA,JFK,LAX,2
2014,2,16,2/16/14,AA,JFK,LAX,22
2014,2,17,2/17/14,AA,JFK,LAX,0
2014,2,18,2/18/14,AA,JFK,LAX,1
2014,2,19,2/19/14,AA,JFK,LAX,0
2014,2,20,2/20/14,AA,JFK,LAX,0
2014,2,21,2/21/14,AA,JFK,LAX,0
2014,2,22,2/22/14,AA,JFK,LAX,0
2014,2,23,2/23/14,AA,JFK,LAX,1
2014,2,24,2/24/14,AA,JFK,LAX,0
2014,2,25,2/25/14,AA,JFK,LAX,0
2014,2,26,2/26/14,AA,JFK,LAX,0
2014,2,27,2/27/14,AA,JFK,LAX,0
2014,2,28,2/28/14,AA,JFK,LAX,39
2014,2,12,2/12/14,AA,JFK,LAX,0
2014,2,13,2/13/14,AA,JFK,LAX,13
2014,2,14,2/14/14,AA,JFK,LAX,8
2014,2,15,2/15/14,AA,JFK,LAX,0
2014,2,16,2/16/14,AA,JFK,LAX,2
2014,2,17,2/17/14,AA,JFK,LAX,23
2014,2,18,2/18/14,AA,JFK,LAX,0
2014,2,19,2/19/14,AA,JFK,LAX,0
2014,2,20,2/20/14,AA,JFK,LAX,7
2014,2,21,2/21/14,AA,JFK,LAX,0
2014,2,22,2/22/14,AA,JFK,LAX,0
2014,2,23,2/23/14,AA,JFK,LAX,0
2014,2,24,2/24/14,AA,JFK,LAX,0
2014,2,25,2/25/14,AA,JFK,LAX,15
2014,2,26,2/26/14,AA,JFK,LAX,0
2014,2,27,2/27/14,AA,JFK,LAX,1
2014,2,28,2/28/14,AA,JFK,LAX,2
2014,2,1,2/1/14,AA,JFK,LAX,0
2014,2,2,2/2/14,AA,JFK,LAX,2
2014,2,3,2/3/14,AA,JFK,LAX,233
2014,2,4,2/4/14,AA,JFK,LAX,0
2014,2,5,2/5/14,AA,JFK,LAX,
2014,2,6,2/6/14,AA,JFK,LAX,37
2014,2,7,2/7/14,AA,JFK,LAX,0
2014,2,8,2/8/14,AA,JFK,LAX,2
2014,2,9,2/9/14,AA,JFK,LAX,0
2014,2,10,2/10/14,AA,JFK,LAX,0
2014,2,11,2/11/14,AA,JFK,LAX,0
2014,2,12,2/12/14,AA,JFK,LAX,0
2014,2,13,2/13/14,AA,JFK,LAX,
2014,2,14,2/14/14,AA,JFK,LAX,28
2014,2,15,2/15/14,AA,JFK,LAX,0
2014,2,16,2/16/14,AA,JFK,LAX,17
2014,2,17,2/17/14,AA,JFK,LAX,3
2014,2,18,2/18/14,AA,JFK,LAX,0
2014,2,19,2/19/14,AA,JFK,LAX,2
2014,2,20,2/20/14,AA,JFK,LAX,0
2014,2,21,2/21/14,AA,JFK,LAX,34
2014,2,22,2/22/14,AA,JFK,LAX,0
2014,2,23,2/23/14,AA,JFK,LAX,0
2014,2,24,2/24/14,AA,JFK,LAX,0
2014,2,25,2/25/14,AA,JFK,LAX,0
2014,2,26,2/26/14,AA,JFK,LAX,0
2014,2,27,2/27/14,AA,JFK,LAX,0
2014,2,28,2/28/14,AA,JFK,LAX,167
2014,2,1,2/1/14,AA,JFK,LAX,0
2014,2,2,2/2/14,AA,JFK,LAX,0
2014,2,3,2/3/14,AA,JFK,LAX,209
2014,2,4,2/4/14,AA,JFK,LAX,1
2014,2,5,2/5/14,AA,JFK,LAX,0
2014,2,6,2/6/14,AA,JFK,LAX,0
2014,2,7,2/7/14,AA,JFK,LAX,0
2014,2,8,2/8/14,AA,JFK,LAX,0
2014,2,9,2/9/14,AA,JFK,LAX,11
2014,2,10,2/10/14,AA,JFK,LAX,0
2014,2,11,2/11/14,AA,JFK,LAX,6
2014,2,12,2/12/14,AA,JFK,LAX,61
2014,2,13,2/13/14,AA,JFK,LAX,85
2014,2,14,2/14/14,AA,JFK,LAX,27
2014,2,15,2/15/14,AA,JFK,LAX,106
2014,2,16,2/16/14,AA,JFK,LAX,4
2014,2,17,2/17/14,AA,JFK,LAX,18
2014,2,18,2/18/14,AA,JFK,LAX,37
2014,2,19,2/19/14,AA,JFK,LAX,0
2014,2,20,2/20/14,AA,JFK,LAX,18
2014,2,21,2/21/14,AA,JFK,LAX,12
2014,2,22,2/22/14,AA,JFK,LAX,0
2014,2,23,2/23/14,AA,JFK,LAX,0
2014,2,24,2/24/14,AA,JFK,LAX,0
2014,2,25,2/25/14,AA,JFK,LAX,0
2014,2,26,2/26/14,AA,JFK,LAX,0
2014,2,27,2/27/14,AA,JFK,LAX,0
2014,2,28,2/28/14,AA,JFK,LAX,
2014,2,2,2/2/14,AA,JFK,LAX,0
2014,2,3,2/3/14,AA,JFK,LAX,10
2014,2,4,2/4/14,AA,JFK,LAX,42
2014,2,5,2/5/14,AA,JFK,LAX,
2014,2,6,2/6/14,AA,JFK,LAX,0
2014,2,7,2/7/14,AA,JFK,LAX,1
2014,2,9,2/9/14,AA,JFK,LAX,1
2014,2,10,2/10/14,AA,JFK,LAX,77
2014,2,11,2/11/14,AA,JFK,LAX,0
2014,2,12,2/12/14,AA,JFK,LAX,78
2014,2,13,2/13/14,AA,JFK,LAX,
2014,2,14,2/14/14,AA,JFK,LAX,0
2014,2,15,2/15/14,AA,JFK,LAX,8
2014,2,16,2/16/14,AA,JFK,LAX,9
2014,2,17,2/17/14,AA,JFK,LAX,4
2014,2,18,2/18/14,AA,JFK,LAX,15
2014,2,19,2/19/14,AA,JFK,LAX,0
2014,2,20,2/20/14,AA,JFK,LAX,0
2014,2,21,2/21/14,AA,JFK,LAX,0
2014,2,22,2/22/14,AA,JFK,LAX,0
2014,2,23,2/23/14,AA,JFK,LAX,0
2014,2,24,2/24/14,AA,JFK,LAX,3
2014,2,25,2/25/14,AA,JFK,LAX,0
2014,2,26,2/26/14,AA,JFK,LAX,0
2014,2,27,2/27/14,AA,JFK,LAX,0
2014,2,28,2/28/14,AA,JFK,LAX,0
2014,2,1,2/1/14,AA,JFK,LAS,0
2014,2,2,2/2/14,AA,JFK,LAS,0
2014,2,3,2/3/14,AA,JFK,LAS,140
2014,2,4,2/4/14,AA,JFK,LAS,0
2014,2,5,2/5/14,AA,JFK,LAS,78
2014,2,6,2/6/14,AA,JFK,LAS,0
2014,2,7,2/7/14,AA,JFK,LAS,0
2014,2,8,2/8/14,AA,JFK,LAS,0
2014,2,9,2/9/14,AA,JFK,LAS,0
2014,2,10,2/10/14,AA,JFK,LAS,0
2014,2,11,2/11/14,AA,JFK,LAS,0
2014,2,12,2/12/14,AA,JFK,LAS,28
2014,2,13,2/13/14,AA,JFK,LAS,44
2014,2,14,2/14/14,AA,JFK,LAS,4
2014,2,15,2/15/14,AA,JFK,LAS,12
2014,2,16,2/16/14,AA,JFK,LAS,0
2014,2,17,2/17/14,AA,JFK,LAS,0
2014,2,18,2/18/14,AA,JFK,LAS,11
2014,2,19,2/19/14,AA,JFK,LAS,0
2014,2,20,2/20/14,AA,JFK,LAS,0
2014,2,21,2/21/14,AA,JFK,LAS,174
2014,2,22,2/22/14,AA,JFK,LAS,0
2014,2,23,2/23/14,AA,JFK,LAS,0
2014,2,24,2/24/14,AA,JFK,LAS,0
2014,2,25,2/25/14,AA,JFK,LAS,0
2014,2,26,2/26/14,AA,JFK,LAS,0
2014,2,27,2/27/14,AA,JFK,LAS,0
2014,2,28,2/28/14,AA,JFK,LAS,29
2014,2,1,2/1/14,AA,JFK,LAX,15
2014,2,2,2/2/14,AA,JFK,LAX,4
2014,2,3,2/3/14,AA,JFK,LAX,
2014,2,4,2/4/14,AA,JFK,LAX,7
2014,2,5,2/5/14,AA,JFK,LAX,
2014,2,6,2/6/14,AA,JFK,LAX,0
2014,2,7,2/7/14,AA,JFK,LAX,55
2014,2,8,2/8/14,AA,JFK,LAX,144
2014,2,9,2/9/14,AA,JFK,LAX,0
2014,2,10,2/10/14,AA,JFK,LAX,0
2014,2,11,2/11/14,AA,JFK,LAX,0
2014,2,12,2/12/14,AA,JFK,LAX,0
2014,2,13,2/13/14,AA,JFK,LAX,20
2014,2,14,2/14/14,AA,JFK,LAX,0
2014,2,15,2/15/14,AA,JFK,LAX,2
2014,2,16,2/16/14,AA,JFK,LAX,0
2014,2,17,2/17/14,AA,JFK,LAX,0
2014,2,18,2/18/14,AA,JFK,LAX,32
2014,2,19,2/19/14,AA,JFK,LAX,0
2014,2,20,2/20/14,AA,JFK,LAX,0
2014,2,21,2/21/14,AA,JFK,LAX,310
2014,2,22,2/22/14,AA,JFK,LAX,0
2014,2,23,2/23/14,AA,JFK,LAX,0
2014,2,24,2/24/14,AA,JFK,LAX,0
2014,2,25,2/25/14,AA,JFK,LAX,2
2014,2,26,2/26/14,AA,JFK,LAX,0
2014,2,27,2/27/14,AA,JFK,LAX,0
2014,2,28,2/28/14,AA,JFK,LAX,4
2014,2,1,2/1/14,AA,JFK,MIA,5
2014,2,2,2/2/14,AA,JFK,MIA,0
2014,2,3,2/3/14,AA,JFK,MIA,367
2014,2,4,2/4/14,AA,JFK,MIA,0
2014,2,5,2/5/14,AA,JFK,MIA,21
2014,2,6,2/6/14,AA,JFK,MIA,0
2014,2,7,2/7/14,AA,JFK,MIA,4
2014,2,8,2/8/14,AA,JFK,MIA,0
2014,2,9,2/9/14,AA,JFK,MIA,0
2014,2,10,2/10/14,AA,JFK,MIA,0
2014,2,11,2/11/14,AA,JFK,MIA,8
2014,2,12,2/12/14,AA,JFK,MIA,26
2014,2,13,2/13/14,AA,JFK,MIA,31
2014,2,14,2/14/14,AA,JFK,MIA,9
2014,2,15,2/15/14,AA,JFK,MIA,0
2014,2,16,2/16/14,AA,JFK,MIA,0
2014,2,17,2/17/14,AA,JFK,MIA,1
2014,2,18,2/18/14,AA,JFK,MIA,0
2014,2,19,2/19/14,AA,JFK,MIA,0
2014,2,20,2/20/14,AA,JFK,MIA,0
2014,2,21,2/21/14,AA,JFK,MIA,265
2014,2,22,2/22/14,AA,JFK,MIA,0
2014,2,23,2/23/14,AA,JFK,MIA,0
2014,2,24,2/24/14,AA,JFK,MIA,0
2014,2,25,2/25/14,AA,JFK,MIA,0
2014,2,26,2/26/14,AA,JFK,MIA,0
2014,2,27,2/27/14,AA,JFK,MIA,0
2014,2,28,2/28/14,AA,JFK,MIA,24
2014,2,1,2/1/14,AA,JFK,SFO,0
2014,2,2,2/2/14,AA,JFK,SFO,7
2014,2,3,2/3/14,AA,JFK,SFO,58
2014,2,4,2/4/14,AA,JFK,SFO,14
2014,2,5,2/5/14,AA,JFK,SFO,
2014,2,6,2/6/14,AA,JFK,SFO,0
2014,2,7,2/7/14,AA,JFK,SFO,6
2014,2,8,2/8/14,AA,JFK,SFO,8
2014,2,9,2/9/14,AA,JFK,SFO,0
2014,2,10,2/10/14,AA,JFK,SFO,0
2014,2,11,2/11/14,AA,JFK,SFO,3
2014,2,12,2/12/14,AA,JFK,SFO,0
2014,2,13,2/13/14,AA,JFK,SFO,
2014,2,14,2/14/14,AA,JFK,SFO,51
2014,2,15,2/15/14,AA,JFK,SFO,16
2014,2,16,2/16/14,AA,JFK,SFO,15
2014,2,17,2/17/14,AA,JFK,SFO,0
2014,2,18,2/18/14,AA,JFK,SFO,0
2014,2,19,2/19/14,AA,JFK,SFO,0
2014,2,20,2/20/14,AA,JFK,SFO,0
2014,2,21,2/21/14,AA,JFK,SFO,21
2014,2,22,2/22/14,AA,JFK,SFO,0
2014,2,23,2/23/14,AA,JFK,SFO,29
2014,2,24,2/24/14,AA,JFK,SFO,0
2014,2,25,2/25/14,AA,JFK,SFO,3
2014,2,26,2/26/14,AA,JFK,SFO,21
2014,2,27,2/27/14,AA,JFK,SFO,0
2014,2,28,2/28/14,AA,JFK,SFO,1
2014,2,1,2/1/14,AA,JFK,DFW,0
2014,2,2,2/2/14,AA,JFK,DFW,3
2014,2,3,2/3/14,AA,JFK,DFW,80
2014,2,4,2/4/14,AA,JFK,DFW,47
2014,2,5,2/5/14,AA,JFK,DFW,
2014,2,6,2/6/14,AA,JFK,DFW,33
2014,2,7,2/7/14,AA,JFK,DFW,14
2014,2,8,2/8/14,AA,JFK,DFW,0
2014,2,9,2/9/14,AA,JFK,DFW,0
2014,2,10,2/10/14,AA,JFK,DFW,0
2014,2,11,2/11/14,AA,JFK,DFW,0
2014,2,12,2/12/14,AA,JFK,DFW,5
2014,2,13,2/13/14,AA,JFK,DFW,26
2014,2,14,2/14/14,AA,JFK,DFW,91
2014,2,15,2/15/14,AA,JFK,DFW,27
2014,2,16,2/16/14,AA,JFK,DFW,0
2014,2,17,2/17/14,AA,JFK,DFW,0
2014,2,18,2/18/14,AA,JFK,DFW,0
2014,2,19,2/19/14,AA,JFK,DFW,8
2014,2,20,2/20/14,AA,JFK,DFW,0
2014,2,21,2/21/14,AA,JFK,DFW,23
2014,2,22,2/22/14,AA,JFK,DFW,10
2014,2,23,2/23/14,AA,JFK,DFW,0
2014,2,24,2/24/14,AA,JFK,DFW,0
2014,2,25,2/25/14,AA,JFK,DFW,0
2014,2,26,2/26/14,AA,JFK,DFW,0
2014,2,27,2/27/14,AA,JFK,DFW,0
2014,2,28,2/28/14,AA,JFK,DFW,0
2014,2,1,2/1/14,AA,JFK,SAN,30
2014,2,2,2/2/14,AA,JFK,SAN,0
2014,2,3,2/3/14,AA,JFK,SAN,75
2014,2,4,2/4/14,AA,JFK,SAN,8
2014,2,5,2/5/14,AA,JFK,SAN,2
2014,2,6,2/6/14,AA,JFK,SAN,50
2014,2,7,2/7/14,AA,JFK,SAN,0
2014,2,8,2/8/14,AA,JFK,SAN,0
2014,2,9,2/9/14,AA,JFK,SAN,0
2014,2,10,2/10/14,AA,JFK,SAN,0
2014,2,11,2/11/14,AA,JFK,SAN,8
2014,2,12,2/12/14,AA,JFK,SAN,52
2014,2,13,2/13/14,AA,JFK,SAN,39
2014,2,14,2/14/14,AA,JFK,SAN,18
2014,2,15,2/15/14,AA,JFK,SAN,46
2014,2,16,2/16/14,AA,JFK,SAN,0
2014,2,17,2/17/14,AA,JFK,SAN,0
2014,2,18,2/18/14,AA,JFK,SAN,56
2014,2,19,2/19/14,AA,JFK,SAN,1
2014,2,20,2/20/14,AA,JFK,SAN,25
2014,2,21,2/21/14,AA,JFK,SAN,111
2014,2,22,2/22/14,AA,JFK,SAN,0
2014,2,23,2/23/14,AA,JFK,SAN,0
2014,2,24,2/24/14,AA,JFK,SAN,0
2014,2,25,2/25/14,AA,JFK,SAN,0
2014,2,26,2/26/14,AA,JFK,SAN,0
2014,2,27,2/27/14,AA,JFK,SAN,35
2014,2,28,2/28/14,AA,JFK,SAN,0
2014,2,1,2/1/14,AA,JFK,BOS,26
2014,2,2,2/2/14,AA,JFK,BOS,0
2014,2,3,2/3/14,AA,JFK,BOS,40
2014,2,4,2/4/14,AA,JFK,BOS,0
2014,2,5,2/5/14,AA,JFK,BOS,
2014,2,6,2/6/14,AA,JFK,BOS,0
2014,2,7,2/7/14,AA,JFK,BOS,0
2014,2,8,2/8/14,AA,JFK,BOS,0
2014,2,9,2/9/14,AA,JFK,BOS,0
2014,2,10,2/10/14,AA,JFK,BOS,0
2014,2,11,2/11/14,AA,JFK,BOS,13
2014,2,12,2/12/14,AA,JFK,BOS,0
2014,2,13,2/13/14,AA,JFK,BOS,
2014,2,14,2/14/14,AA,JFK,BOS,
2014,2,15,2/15/14,AA,JFK,BOS,0
2014,2,16,2/16/14,AA,JFK,BOS,31
2014,2,17,2/17/14,AA,JFK,BOS,0
2014,2,18,2/18/14,AA,JFK,BOS,7
2014,2,19,2/19/14,AA,JFK,BOS,0
2014,2,20,2/20/14,AA,JFK,BOS,41
2014,2,21,2/21/14,AA,JFK,BOS,0
2014,2,22,2/22/14,AA,JFK,BOS,0
2014,2,23,2/23/14,AA,JFK,BOS,0
2014,2,24,2/24/14,AA,JFK,BOS,0
2014,2,25,2/25/14,AA,JFK,BOS,0
2014,2,26,2/26/14,AA,JFK,BOS,0
2014,2,27,2/27/14,AA,JFK,BOS,0
2014,2,28,2/28/14,AA,JFK,BOS,23
2014,2,1,2/1/14,AA,JFK,SFO,0
2014,2,2,2/2/14,AA,JFK,SFO,73
2014,2,3,2/3/14,AA,JFK,SFO,27
2014,2,4,2/4/14,AA,JFK,SFO,6
2014,2,5,2/5/14,AA,JFK,SFO,0
2014,2,6,2/6/14,AA,JFK,SFO,19
2014,2,7,2/7/14,AA,JFK,SFO,142
2014,2,8,2/8/14,AA,JFK,SFO,152
2014,2,9,2/9/14,AA,JFK,SFO,154
2014,2,10,2/10/14,AA,JFK,SFO,0
2014,2,11,2/11/14,AA,JFK,SFO,0
2014,2,12,2/12/14,AA,JFK,SFO,4
2014,2,13,2/13/14,AA,JFK,SFO,9
2014,2,14,2/14/14,AA,JFK,SFO,14
2014,2,15,2/15/14,AA,JFK,SFO,3
2014,2,16,2/16/14,AA,JFK,SFO,96
2014,2,17,2/17/14,AA,JFK,SFO,0
2014,2,18,2/18/14,AA,JFK,SFO,0
2014,2,19,2/19/14,AA,JFK,SFO,0
2014,2,20,2/20/14,AA,JFK,SFO,0
2014,2,21,2/21/14,AA,JFK,SFO,0
2014,2,22,2/22/14,AA,JFK,SFO,111
2014,2,23,2/23/14,AA,JFK,SFO,0
